"","POPULATION","CU_NAME","FULL_CU_IN","POP_ID","SPECIES_QUALIFIED","SPECIES","AREA","FAZ","MAZ","StreamOrder","QUALITY","weight","nYears","forestDD","trend1","trend2","trend3","trend4","trend5","region","spawnEco","rearEco","AgriculturePCT","UrbanPCT","RIPDSTPCT","Linear_Dev_noRoads","ForestRoadsDEN_km_km2","NonForestRoadsDEN_km_km2","STRMXDEN","FORDST_PCT","ECAPCT","MPB_pct","WATER_LIC","WWD_count"
"SEL48534","Alastair Lake (Terrace) Sockeye","ALASTAIR","SEL-20-01",48534,"SEL","Sockeye","4B","LSK","NSKEst",5,4.17647058823529,0.119202922022118,68,0,-0.00290633129748978,-0.00304067486139256,0.00113909465838075,0.0156624102115664,0.0648373295397815,"Skeena","Sockeye","SockeyeLake",0,0,0,0,0,0,0,0,0,0,0,0
"SEL48554","West Side Creek (Terrace) Sockeye","ALASTAIR","SEL-20-01",48554,"SEL","Sockeye","4B","LSK","NSKEst",5,7,0.119202922022118,15,0,-0.0810387178106539,-0.0788150208667156,-0.0779154023351067,NA,NA,"Skeena","Sockeye","SockeyeLake",0,0,0,0,0,0,0,0,0,0,0,0
"SEL48559","Southend Creek (Terrace) Sockeye","ALASTAIR","SEL-20-01",48559,"SEL","Sockeye","4B","LSK","NSKEst",5,3.84210526315789,0.119202922022118,71,0,-0.0194278507989407,-0.0191925587920117,-0.015399158492004,-0.00570790643091796,0.00797713795080549,"Skeena","Sockeye","SockeyeLake",0,0,0,0,0,0,0,0,0,0,0,0
"SEL48599","Pierre Creek (Smithers) Sockeye","BABINE","SEL-21-02",48599,"SEL","Sockeye","4D","MSK","NSKEst",5,3.35,0.119202922022118,84,0,0.00345152031573482,0.0033592976089225,0.00214374374210211,0.00347761131612925,-0.0460963629168814,"Skeena","Sockeye","SockeyeLake",0,0,1.228401668,0,0.14712433,0.091137558,0.137786178,1.548448024,0.695926324,21.49081176,0,0
"SEL48674","Twain Creek (Smithers) Sockeye","BABINE","SEL-21-02",48674,"SEL","Sockeye","4D","MSK","NSKEst",7,3.57894736842105,0.119202922022118,83,0,-0.00769570924169856,-0.00793942660184367,-0.0167842785661835,-0.0609346329097811,-0.129050817986437,"Skeena","Sockeye","SockeyeLake",0,0,11.58249546,0,0.040801981,0.944367843,0.46671217,16.36472825,5.629307582,22.89474988,0,0
"SEL48679","Cross Creek (Smithers) Sockeye","BABINE","SEL-21-02",48679,"SEL","Sockeye","4D","MSK","NSKEst",7,3.91666666666667,0.119202922022118,48,0,-0.0065188039626629,-0.00704595105719301,-0.00426400549378004,0.00425438219369314,0.0202241611174769,"Skeena","Sockeye","SockeyeLake",0,0,9.749239194,0,0.139865141,1.454148432,0.434705262,18.9844917,17.1257849,13.31271487,0,0
"SEL48684","Donalds Creek (Smithers) Sockeye","BABINE","SEL-21-02",48684,"SEL","Sockeye","4D","MSK","NSKEst",3,4,0.119202922022118,12,0,-0.00801893642396117,-0.00801893642396117,0.0345188197341976,NA,NA,"Skeena","Sockeye","SockeyeLake",0,0,9.395588156,0,0.162304322,2.188478642,0.907953682,20.4001989,21.34575764,14.67318489,0,0
"SEL48834","Tzoonie River Sockeye","TZOONIE","SEL-11-09",48834,"SEL","Sockeye","16","SC","GStr",6,6,0.119202922022118,19,0,-0.0812119881132557,-0.0812119881132557,-0.0789334358942098,NA,NA,"SCVI","Sockeye","SockeyeLake",0,0,10.92536809,0,0.100209032,0.512985763,0.327559454,11.94690588,2.977685877,0,0,0
"SEL49184","Morice River (Smithers) Sockeye","MORICE","SEL-21-07",49184,"SEL","Sockeye","4D","MSK","NSKEst",8,7,0.119202922022118,11,0,-0.0710141173541172,-0.0710141173541173,-0.0710141173541184,NA,NA,"Skeena","Sockeye","SockeyeLake",0.584282186,1.809424014,30.4693902,0.005995355,0.022090819,0.922492783,0.255099266,9.402471732,10.4376379,2.827245999,1,2
"SEL49209","Nanika River (Smithers) Sockeye","MORICE","SEL-21-07",49209,"SEL","Sockeye","4D","MSK","NSKEst",6,3,0.119202922022118,66,0,0.0136939085704847,0.0120337725948879,0.0193335369637377,0.0306468435175224,0.0341420459476692,"Skeena","Sockeye","SockeyeLake",0,0,13.80972082,0,0.001757249,0.956073296,0.189188875,13.64736615,11.31860286,16.4378909,1,0
"SEL49214","Atna River (Smithers) Sockeye","MORICE","SEL-21-07",49214,"SEL","Sockeye","4D","MSK","NSKEst",3,1,0.119202922022118,13,0,-0.0141068797853214,-0.0141068797853214,0.00175830882092012,NA,NA,"Skeena","Sockeye","SockeyeLake",0,0,0,0,0,0,0,0,0,5.982774243,0,0
"SEL49329","Stephens Creek (Downstream of Stephens Lake) (Hazelton) Sockeye","STEPHENS","SEL-21-09",49329,"SEL","Sockeye","4C","MSK","NSKEst",4,7,0.119202922022118,28,0,0.0204696287084381,0.0204696287084381,0.0204696287084411,NA,NA,"Skeena","Sockeye","SockeyeLake",0,0,0,0,0,0,0,0,0,0,0,0
"SEL49334","Club Creek Lower (between Club Lake and Stephens Lake) (Hazelton) Sockeye","STEPHENS","SEL-21-09",49334,"SEL","Sockeye","4C","MSK","NSKEst",4,3.63157894736842,0.119202922022118,70,0,0.0170033228806657,0.0173955683377554,0.0147740819489946,-0.0056568047018625,-0.0510541338384599,"Skeena","Sockeye","SockeyeLake",0,0,0,0,0,0,0,0,0,0,0,0
"SEL49339","Club Creek (Upper) (Hazelton) Sockeye","STEPHENS","SEL-21-09",49339,"SEL","Sockeye","4C","MSK","NSKEst",4,4.07142857142857,0.119202922022118,58,0,0.00242457568335161,0.00350169344085551,-0.013509946590647,-0.117761777285434,-0.0883380034971653,"Skeena","Sockeye","SockeyeLake",0,0,0,0.086760388,0,0,0,0,0,0,0,0
"SEL49354","Babine River -  Unaccounted (Smithers) Sockeye","BABINE","SEL-21-02",49354,"SEL","Sockeye","4D","MSK","NSKEst",7,3.38461538461538,0.119202922022118,58,0,0.0132311365313986,0.0128102765754698,0.0062132397096967,-0.046890272966271,0.0107327823837717,"Skeena","Sockeye","SockeyeLake",0,0.001221942,4.409785032,0.005367944,0,0.026102337,0,0.176980567,0.19399127,1.238407284,14,4
"SEL49359","Babine River - Section 1-3 (Smithers) Sockeye","BABINE","SEL-21-02",49359,"SEL","Sockeye","4D","MSK","NSKEst",7,3.4,0.119202922022118,70,0,0.000405186804198952,0.000415122833841933,-0.0058450554495498,-0.0288671988571107,-0.0397777732813741,"Skeena","Sockeye","SockeyeLake",0,0.067475387,52.28626926,0,0.126011702,1.805239316,0.419326934,32.93971243,40.59928769,0.804319671,0,0
"SEL49364","Babine River - Section 4 (Smithers) Sockeye","BABINE","SEL-21-02",49364,"SEL","Sockeye","4D","MSK","NSKEst",7,3.15384615384615,0.119202922022118,62,0,-0.0457384830319462,-0.046956186086925,-0.0395428651989542,-0.0140256470059898,-0.00838820651266355,"Skeena","Sockeye","SockeyeLake",0,0,10.31372627,0,0.125430315,1.326644924,0.278761128,21.79067895,9.719653536,5.025997163,0,0
"SEL49369","Nilkitkwa River (Smithers) Sockeye","BABINE","SEL-21-02",49369,"SEL","Sockeye","4D","MSK","NSKEst",6,3.58333333333333,0.119202922022118,24,0,-0.00922246309186967,-0.00956742585657621,8.13534933856886e-05,-0.00813674009009002,0.047776226597627,"Skeena","Sockeye","SockeyeLake",0,0.047003682,23.30381516,0,0.174907587,1.252393144,0.177573144,14.74467743,17.73400094,9.254372898,0,0
"SEL49379","Boucher Creek (Smithers) Sockeye","BABINE","SEL-21-02",49379,"SEL","Sockeye","4D","MSK","NSKEst",5,3.625,0.119202922022118,21,0,-0.0332339255444182,-0.032487556613068,-0.0153259222948972,0.0363583974999837,NA,"Skeena","Sockeye","SockeyeLake",0,0,9.339959445,0,0.120259151,0.466262197,0.159752467,7.204470739,7.916927758,8.682991367,0,0
"SEL49384","Tsezakwa Creek (Smithers) Sockeye","BABINE","SEL-21-02",49384,"SEL","Sockeye","4D","MSK","NSKEst",7,3.45,0.119202922022118,35,0,0.0214907401797098,0.0202582201867342,0.0307899450982729,0.0849844623891009,0.02983081391306,"Skeena","Sockeye","SockeyeLake",0,0.067475387,52.28626926,0,0.126011702,1.805239316,0.419326934,32.93971243,40.59928769,0.804319671,0,0
"SEL49389","Five Mile Creek (Smithers) Sockeye","BABINE","SEL-21-02",49389,"SEL","Sockeye","4D","MSK","NSKEst",4,4,0.119202922022118,50,0,-0.0136394005373408,-0.0123114787308636,-0.00485866868367414,0.0147555662912213,-0.110410160500702,"Skeena","Sockeye","SockeyeLake",0,0,5.477299043,0,0.098836828,0.93449453,0.279382641,9.025862748,10.38943712,0.94280498,0,0
"SEL49394","Nine Mile Creek (Smithers) Sockeye","BABINE","SEL-21-02",49394,"SEL","Sockeye","4D","MSK","NSKEst",4,3.63157894736842,0.119202922022118,78,0,-0.00047773959847765,-0.00173555982965701,-0.00311417148852145,-0.00785404853030124,-0.060588719084702,"Skeena","Sockeye","SockeyeLake",0,0,4.934400985,0,0.507899682,0.799804951,0.254537114,12.40177494,12.92120696,1.103861417,0,0
"SEL49404","Morrison Creek (Smithers) Sockeye","BABINE","SEL-21-02",49404,"SEL","Sockeye","4D","MSK","NSKEst",7,3.73684210526316,0.119202922022118,80,0,0.00151433602533456,0.00263014930799838,0.00648370063835786,0.0309137629285007,-0.051104514110967,"Skeena","Sockeye","SockeyeLake",0,0.001221942,4.409785032,0.005367944,0,0.026102337,0,0.176980567,0.19399127,1.238407284,14,4
"SEL49409","Upper Tahlo Creek (Smithers) Sockeye","TAHLO/MORRISON","SEL-21-11",49409,"SEL","Sockeye","4D","MSK","NSKEst",6,3.5,0.119202922022118,24,0,-0.0111310819416704,-0.0112513230939151,-0.00275867832839148,NA,NA,"Skeena","Sockeye","SockeyeLake",0,0,16.86559867,0.126831433,0.256539894,0.288466689,0.076752222,8.126139943,19.39316563,7.972316887,0,0
"SEL49424","Tachek Creek (Smithers) Sockeye","BABINE","SEL-21-02",49424,"SEL","Sockeye","4D","MSK","NSKEst",7,3.47368421052632,0.119202922022118,82,0,-0.0144078741631935,-0.0155840139689607,-0.00951297768077294,0.0399780082273772,-0.0429556496202085,"Skeena","Sockeye","SockeyeLake",0,0,5.492043629,0,0.006495514,1.207576261,0.306786845,9.978005287,13.65369567,6.029536435,0,0
"SEL49434","Sockeye Creek (Smithers) Sockeye","BABINE","SEL-21-02",49434,"SEL","Sockeye","4D","MSK","NSKEst",5,3.71428571428571,0.119202922022118,66,0,0.00577003992775946,0.00440867678205159,0.00385856506595196,0.0334232623778849,-0.0971825223345987,"Skeena","Sockeye","SockeyeLake",0,0,1.323241895,0,0.00109903,0.423347597,0.081427784,2.038067846,4.128585671,5.507874151,0,0
"SEL49694","Canoe Creek (Smith Inlet) Sockeye","LONG","SEL-15-01",49694,"SEL","Sockeye","10","RSI","HStr",4,4.13333333333333,0.119202922022118,65,0,-0.0128032479464392,-0.0151966391894052,-0.0278990820866789,-0.105954019593197,0.0833392614358327,"Central Coast","Sockeye","SockeyeLake",0,0,0,0,0,0,0,0,0,0,0,0
"SEL49699","Smokehouse Creek (Smith Inlet) Sockeye","LONG","SEL-15-01",49699,"SEL","Sockeye","10","RSI","HStr",5,3.86666666666667,0.119202922022118,65,0,-0.0102394687626855,-0.0126683689746939,-0.0238667828528342,-0.0942467807040347,0.0969294644107675,"Central Coast","Sockeye","SockeyeLake",0,0,0,0,0,0,0,0,0,0,0,0
"SEL50270","Kitlope River (Kitimat-Butedale) Sockeye","KITLOPE","SEL-18-08",50270,"SEL","Sockeye","6","NC","HStr",8,4.47058823529412,0.119202922022118,82,0,-0.0237783092824152,-0.0235044200034079,-0.020319731056689,-0.0135852507464976,0.0151970904907303,"Central Coast","Sockeye","SockeyeLake",0,0,0,0,0,0,0,0,0,NA,0,0
"SEL50455","Wannock River (Rivers Inlet) Sockeye","WANNOCK[OWIKENO]","SEL-15-04",50455,"SEL","Sockeye","9","RSI","HStr",8,7,0.119202922022118,48,0,0.00128746285130149,0.00128746285130152,0.00128746285130147,-0.135158913776937,NA,"Central Coast","Sockeye","SockeyeLake",0,0,0,0,0,0,0,0,0,0,0,0
"SEL50610","Phillips River (Campbell River Area) Sockeye Run 1","PHILLIPS","SEL-11-06",50610,"SEL","Sockeye","13","SC","SFj",6,4.2,0.119202922022118,70,0,-0.0199588655902198,-0.0188065468723878,-0.031428776478247,-0.103427298530649,-0.110719566532821,"SCVI","Sockeye","SockeyeLake",0,0,5.323452213,0,0.039689387,0.725770175,0.066832919,6.737273698,4.734481998,0,1,0
"SEL50680","Heydon Creek (Campbell River Area) Sockeye Run 1","HEYDON","SEL-11-02",50680,"SEL","Sockeye","13","SC","SFj",5,1.23076923076923,0.119202922022118,66,0,-0.0282348323103243,-0.0252725331896732,-0.00952479132543743,0.126148106855159,0.0299378439990594,"SCVI","Sockeye","SockeyeLake",0,0.035882169,6.919960401,0,0.229005891,1.322093913,0.152522517,5.819020763,5.393945195,0,0,0
"SEL50730","Fulmore River (Alert Bay) Sockeye Run 1","FULMORE","SEL-11-01",50730,"SEL","Sockeye","12","SC","SFj",5,6,0.119202922022118,36,0,-0.0653576404532678,-0.0653576404532678,-0.0865764930028614,NA,NA,"SCVI","Sockeye","SockeyeLake",0,0,36.03777884,0,0.167651622,2.268041537,0.243190078,33.42165135,13.42936172,0,0,0
"SEL50840","Glendale Creek (Alert Bay) Sockeye Run 1","(N)GLENDALE","SEL-11-12",50840,"SEL","Sockeye","12","SC","SFj",5,4,0.119202922022118,25,0,-0.12366186634224,-0.12366186634224,-0.0742577541912418,NA,NA,"SCVI","Sockeye","SockeyeLake",0,0,5.456969592,0,0.027531544,1.485749716,0.425488251,5.159116431,3.57654113,0,2,0
"SEL50970","Kakweiken River (Alert Bay) Sockeye Run 1","KAKWEIKEN","SEL-11-03",50970,"SEL","Sockeye","12","SC","SFj",6,4.875,0.119202922022118,46,0,-0.0766861499777983,-0.0774020088567877,-0.0788719383350688,-0.10583888372989,NA,"SCVI","Sockeye","SockeyeLake",0,0,8.6517286,0,0.067937863,0.521771056,0.414875465,7.338344453,2.106908327,0,2,0
"SEL51125","Mackenzie River (Alert Bay) Sockeye Run 1","MACKENZIE","SEL-11-05",51125,"SEL","Sockeye","12","SC","SFj",4,4.625,0.119202922022118,47,0,-0.0589805290146617,-0.0582965836048806,-0.0432509851034115,0.0362050778662209,NA,"SCVI","Sockeye","SockeyeLake",0,0,21.14539854,0,0.251680816,1.206595449,0.718825796,17.48279336,15.29206479,0,0,0
"SEL51610","Amback Creek (Rivers Inlet) Sockeye","OWIKENO-LATE TIMING","SEL-15-03",51610,"SEL","Sockeye","9","RSI","HStr",8,5,0.119202922022118,61,0,-0.0317549771048529,-0.0284844866653883,-0.0297977746364421,-0.094792629777811,0.118480883473503,"Central Coast","Sockeye","SockeyeLake",0,0.030967091,3.259999266,0,0,0.070631757,0.241706888,3.153745328,0.491801497,0,0,0
"SEL51615","Dallery Creek (Rivers Inlet) Sockeye","OWIKENO","SEL-15-02",51615,"SEL","Sockeye","9","RSI","HStr",6,4.85,0.119202922022118,70,0,-0.0423470753877443,-0.0415016640839084,-0.0304617002273209,-0.00709204755370639,0.126224283544714,"Central Coast","Sockeye","SockeyeLake",0,0,0,0,0,0,0,0,0,0,0,0
"SEL51620","Ashlulm Creek (Rivers Inlet) Sockeye","OWIKENO","SEL-15-02",51620,"SEL","Sockeye","9","RSI","HStr",5,4.45,0.119202922022118,70,0,0.00226462014402214,0.00237402214352559,0.00667432750881544,-0.023326400205217,0.110391926840802,"Central Coast","Sockeye","SockeyeLake",0,0,0.06027648,0,0,0,0,0.283487033,0.097679423,0,0,0
"SEL51625","Machmell River (Rivers Inlet) Sockeye","OWIKENO","SEL-15-02",51625,"SEL","Sockeye","9","RSI","HStr",8,7,0.119202922022118,24,0,0.00126438530924363,0.00126438530924359,0.0012643853092431,-0.0934690781275669,NA,"Central Coast","Sockeye","SockeyeLake",0,8.37333e-06,0,0,0.000185635,0.00026229,0,0.000227768,0.000797965,0,0,0
"SEL51630","Neechanz River (Rivers Inlet) Sockeye","OWIKENO","SEL-15-02",51630,"SEL","Sockeye","9","RSI","HStr",7,4.75,0.119202922022118,58,0,-0.000834498334664174,0.000471027564120273,-0.00878953156293515,-0.0945095757216102,NA,"Central Coast","Sockeye","SockeyeLake",0,0,27.94837031,0,0.035865365,0.426222704,0.076103298,7.603202494,5.384049545,0,0,0
"SEL51635","Genesee Creek (Rivers Inlet) Sockeye","OWIKENO-LATE TIMING","SEL-15-03",51635,"SEL","Sockeye","9","RSI","HStr",3,4.84210526315789,0.119202922022118,67,0,-0.0448376879171545,-0.0430642100901397,-0.0340919287850687,-0.0188666372682704,0.204516708015433,"Central Coast","Sockeye","SockeyeLake",0,0,7.434738201,0,0.035743767,0.551401948,0,13.45322892,3.020357836,0,0,0
"SEL51640","Sheemahant River (Rivers Inlet) Sockeye","OWIKENO","SEL-15-02",51640,"SEL","Sockeye","9","RSI","HStr",8,7,0.119202922022118,46,0,0.0112796894638206,0.0112796894638206,0.0112796894638203,-0.160335801723915,NA,"Central Coast","Sockeye","SockeyeLake",0,8.37333e-06,0,0,0.000185635,0.00026229,0,0.000227768,0.000797965,0,0,0
"SEL51645","Inziana River (Rivers Inlet) Sockeye","OWIKENO","SEL-15-02",51645,"SEL","Sockeye","9","RSI","HStr",8,4.65,0.119202922022118,70,0,-0.0137699912331703,-0.0137997360929523,-0.0119559875313562,-0.0295996120195699,0.0670259466155232,"Central Coast","Sockeye","SockeyeLake",0,8.37333e-06,0,0,0.000185635,0.00026229,0,0.000227768,0.000797965,0,0,0
"SEL51650","Washwash River (Rivers Inlet) Sockeye","OWIKENO","SEL-15-02",51650,"SEL","Sockeye","9","RSI","HStr",7,4.55,0.119202922022118,70,0,-0.0229325907159005,-0.0227245965302143,-0.0215842290459783,-0.0423574117473109,0.0575317408643146,"Central Coast","Sockeye","SockeyeLake",0,0,4.207512127,0,0.088547071,0.328591444,0,4.307059428,3.26620117,0,0,0
"SEL51655","Tzeo River (Rivers Inlet) Sockeye","OWIKENO","SEL-15-02",51655,"SEL","Sockeye","9","RSI","HStr",6,4.16666666666667,0.119202922022118,54,0,-0.0169531579905003,-0.0166530331211442,-0.0180036793842961,-0.061436749874688,NA,"Central Coast","Sockeye","SockeyeLake",0,0,9.543966006,0,0,0.31446373,0,10.09466487,2.329208344,0,0,0
"SEL51700","Beaver Creek (Rivers Inlet) Sockeye","ELSIE/HOY","SEL-19-17",51700,"SEL","Sockeye","9","HecLow","HStr",2,7,0.119202922022118,12,0,-0.138612962152619,-0.138612962152619,-0.138612962152623,NA,NA,"Central Coast","Sockeye","SockeyeLake",0,0,3.86170488,0,0.0194668,1.011197219,0.102511706,9.208040247,9.430208285,0,0,0
"SEL51710","Koeye River (Bella Coola) Sockeye","KOEYE","SEL-19-33",51710,"SEL","Sockeye","8","HecLow","HStr",5,5.375,0.119202922022118,59,0,0.00722854789830975,0.00747053148077708,0.0160864155936841,0.0471006858486699,0.115537619885153,"Central Coast","Sockeye","SockeyeLake",0,0,0,0,0,0,0,0.00206591,0.00072309,0,0,0
"SEL51720","Namu River (Bella Coola) Sockeye","NAMU","SEL-19-45",51720,"SEL","Sockeye","8","HecLow","HStr",5,4.57142857142857,0.119202922022118,54,0,-0.0110330750614095,-0.011579001630638,-0.00167000884942634,0.0301123255065967,0.0504472820639195,"Central Coast","Sockeye","SockeyeLake",0,0,1.350532618,0,0.01089534,0.113246432,0,1.077748791,0.732539493,0,0,0
"SEL51815","Kimsquit River (Bella Coola) Sockeye","KIMSQUIT","SEL-18-06",51815,"SEL","Sockeye","8","NC","HStr",6,7,0.119202922022118,42,0,0.01047695702257,0.01047695702257,0.0104769570225698,-0.0630515342552756,NA,"Central Coast","Sockeye","SockeyeLake",0,0,5.947594134,0,0.136674809,0.676775503,0.058668554,7.738825064,3.233175398,0.017612032,0,0
"SEL51915","Pine River (Bella Bella) Sockeye","PINE RIVER","SEL-18-09",51915,"SEL","Sockeye","7","NC","HStr",5,7,0.119202922022118,20,0,-0.0705130653622237,-0.0705130653622237,-0.0705130653622193,NA,NA,"Central Coast","Sockeye","SockeyeLake",0,0,0.536759986,0,0.177720376,-8.54687e-14,0,0.201059293,0.377845047,0,0,0
"SEL51940","Tuno Creek (Bella Bella) Sockeye","TUNO CREEK EAST","SEL-19-63",51940,"SEL","Sockeye","7","HecLow","HStr",4,7,0.119202922022118,37,0,-0.0571819022248647,-0.0571819022248647,-0.0571819022248646,NA,NA,"Central Coast","Sockeye","SockeyeLake",0,0.01882684,2.60423316,0,0.000776145,0.151057919,0,2.024749183,0.953178457,0,1,0
"SEL51945","Tuno Creek West (Bella Bella) Sockeye","TUNO CREEK WEST","SEL-19-64",51945,"SEL","Sockeye","7","HecLow","HStr",4,7,0.119202922022118,30,0,-0.00933667513292749,-0.00933667513292749,-0.00933667513292749,NA,NA,"Central Coast","Sockeye","SockeyeLake",0,0.01882684,2.60423316,0,0.000776145,0.151057919,0,2.024749183,0.953178457,0,1,0
"SEL51980","Kainet Creek (Bella Bella) Sockeye","KAINET CREEK","SEL-18-05",51980,"SEL","Sockeye","7","NC","HStr",5,5.16666666666667,0.119202922022118,60,0,0.0236351778616993,0.0248522911149125,0.0220595504766282,-0.0016238580432665,-0.00181637294727383,"Central Coast","Sockeye","SockeyeLake",0,0,0,0,0,0,0,0,0,0,0,0
"SEL52080","Kennedy Lake Sockeye","KENNEDY","SEL-13-14",52080,"SEL","Sockeye","24","WVI","WVI",1,4.83333333333333,0.119202922022118,49,0,-0.0457954021188108,-0.0410076147143486,-0.0449800083224222,-0.131240845565888,-0.335316367839479,"SCVI","Sockeye","SockeyeLake",0,0.002466841,0.06998294,0,0,0.00212519,0,0.000583982,0.005981932,0,0,0
"SEL52100","Kennedy River (Upper) Sockeye","KENNEDY","SEL-13-14",52100,"SEL","Sockeye","24","WVI","WVI",1,4.05,0.119202922022118,62,0,0.0142324215855856,0.0150790698798793,0.0159999813242962,0.0286953627115353,-0.0774025788351471,"SCVI","Sockeye","SockeyeLake",0,0.002466841,0.06998294,0,0,0.00212519,0,0.000583982,0.005981932,0,0,0
"SEL52120","Clayoquot Arm Beaches Sockeye","KENNEDY","SEL-13-14",52120,"SEL","Sockeye","24","WVI","WVI",1,6,0.119202922022118,44,0,-0.0342280189582226,-0.0342280189582226,-0.0291330420952447,-0.114433834765668,NA,"SCVI","Sockeye","SockeyeLake",0,0.002466841,0.06998294,0,0,0.00212519,0,0.000583982,0.005981932,0,0,0
"SEL52145","Clayoquot River (Lower) Sockeye","KENNEDY","SEL-13-14",52145,"SEL","Sockeye","24","WVI","WVI",4,2,0.119202922022118,13,0,-0.0390946331310367,-0.0207731779814688,0.00410737386189104,-0.0207731779814688,NA,"SCVI","Sockeye","SockeyeLake",0,0,0.011288142,0,0,0.012212035,0,0,0.039339467,0,0,0
"SEL52155","Clayoquot River (Upper) Sockeye","CLAYOQUOT","SEL-13-05",52155,"SEL","Sockeye","24","WVI","WVI",4,3.75,0.119202922022118,44,0,-0.0164337777071974,-0.0153118937237444,-0.00559033453005526,0.0233221827385575,NA,"SCVI","Sockeye","SockeyeLake",0,0,0.011288142,0,0,0.012212035,0,0,0.039339467,0,0,0
"SEL52165","Cold Creek Sockeye","KENNEDY","SEL-13-14",52165,"SEL","Sockeye","24","WVI","WVI",4,5,0.119202922022118,45,0,-0.113449649312529,-0.113449649312529,-0.132034194101275,-0.192860236322227,NA,"SCVI","Sockeye","SockeyeLake",0,0,0.011288142,0,0,0.012212035,0,0,0.039339467,0,0,0
"SEL52435","Kitkiata Creek (Kitimat-Butedale) Sockeye","KITKIATA","SEL-18-07",52435,"SEL","Sockeye","6","NC","HStr",5,4.33333333333333,0.119202922022118,66,0,-0.0410721237272994,-0.0387691385458949,-0.0312150909247364,0.0012131573480213,NA,"Central Coast","Sockeye","SockeyeLake",0,0,6.540429759,0,0.001844544,0.261422016,0.220343348,9.283178241,1.192178408,0,0,0
